# MU = distance modulus corrected for bias and contamination
# MUERR = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# ISDATA_REAL: 0  # flag for cosmology fitter to choose blind option # 5785
zCMB zHEL MU MUERR MUERR_SYS
1.038569999999999993e+00 1.038569999999999993e+00 4.381280999999999892e+01 1.660999999999999976e-01 3.469999999999999994e-03
1.038769999999999971e+00 1.038769999999999971e+00 4.408453999999999695e+01 1.665999999999999981e-01 1.952999999999999875e-02
1.038769999999999971e+00 1.038769999999999971e+00 4.397006999999999977e+01 1.867000000000000048e-01 8.770000000000000018e-03
1.039339999999999931e+00 1.039339999999999931e+00 4.411321000000000225e+01 2.467999999999999916e-01 3.343999999999999750e-02
1.039590000000000014e+00 1.039590000000000014e+00 4.448886999999999858e+01 1.642000000000000126e-01 4.830000000000000092e-03
1.039590000000000014e+00 1.039590000000000014e+00 4.436280000000000001e+01 2.938000000000000056e-01 3.676999999999999713e-02
1.040200000000000014e+00 1.040200000000000014e+00 4.387805000000000177e+01 1.799000000000000044e-01 7.860000000000000667e-03
1.040629999999999944e+00 1.040629999999999944e+00 4.395353000000000065e+01 1.595999999999999919e-01 5.539999999999999786e-03
1.040689999999999893e+00 1.040689999999999893e+00 4.375952999999999804e+01 1.252000000000000057e-01 1.306799999999999906e-01
1.040720000000000089e+00 1.040720000000000089e+00 4.441060000000000230e+01 1.796999999999999986e-01 3.589999999999999875e-03
1.040939999999999976e+00 1.040939999999999976e+00 4.444528999999999996e+01 2.137000000000000011e-01 6.440000000000000412e-03
1.041060000000000096e+00 1.041060000000000096e+00 4.444494000000000256e+01 2.000000000000000111e-01 9.209999999999999437e-03
1.041549999999999976e+00 1.041549999999999976e+00 4.389804999999999779e+01 1.713999999999999968e-01 8.489999999999999283e-03
1.042130000000000001e+00 1.042130000000000001e+00 4.437008000000000152e+01 2.373999999999999999e-01 4.080000000000000293e-03
1.042180000000000106e+00 1.042180000000000106e+00 4.419630999999999688e+01 2.046000000000000041e-01 6.109999999999999980e-03
1.042189999999999950e+00 1.042189999999999950e+00 4.437205000000000155e+01 1.859000000000000097e-01 1.541999999999999968e-02
1.042389999999999928e+00 1.042389999999999928e+00 4.399123000000000161e+01 1.940000000000000058e-01 2.024000000000000105e-02
1.042450000000000099e+00 1.042450000000000099e+00 4.387698000000000320e+01 1.918999999999999873e-01 2.126000000000000112e-02
1.042950000000000044e+00 1.042950000000000044e+00 4.415194999999999936e+01 1.423000000000000098e-01 1.223999999999999914e-02
1.043039999999999967e+00 1.043039999999999967e+00 4.428381000000000256e+01 1.996999999999999886e-01 1.626000000000000015e-02
1.043169999999999931e+00 1.043169999999999931e+00 4.409676000000000329e+01 2.247000000000000108e-01 5.210000000000000221e-03
1.043460000000000054e+00 1.043460000000000054e+00 4.406320000000000192e+01 1.701000000000000012e-01 4.559999999999999817e-03
1.043639999999999901e+00 1.043639999999999901e+00 4.421656000000000120e+01 2.132999999999999896e-01 2.285999999999999838e-02
1.043959999999999999e+00 1.043959999999999999e+00 4.402750999999999948e+01 1.570999999999999897e-01 1.102000000000000028e-02
1.044049999999999923e+00 1.044049999999999923e+00 4.414376000000000033e+01 1.953000000000000014e-01 6.029999999999999770e-03
1.044100000000000028e+00 1.044100000000000028e+00 4.410493000000000308e+01 1.789999999999999925e-01 2.458400000000000030e-01
1.044890000000000096e+00 1.044890000000000096e+00 4.428141999999999712e+01 1.990000000000000102e-01 1.608000000000000054e-02
1.044969999999999954e+00 1.044969999999999954e+00 4.446432999999999680e+01 1.905999999999999917e-01 1.105000000000000079e-02
1.045050000000000034e+00 1.045050000000000034e+00 4.410846000000000089e+01 2.894999999999999796e-01 1.198599999999999943e-01
1.046019999999999950e+00 1.046019999999999950e+00 4.452582999999999913e+01 1.826000000000000123e-01 2.108000000000000151e-02
1.046170000000000044e+00 1.046170000000000044e+00 4.421363999999999805e+01 1.817999999999999894e-01 1.857199999999999962e-01
1.046370000000000022e+00 1.046370000000000022e+00 4.431076000000000192e+01 1.716999999999999915e-01 1.179999999999999973e-02
1.046559999999999935e+00 1.046559999999999935e+00 4.434949999999999903e+01 2.008999999999999952e-01 4.279999999999999950e-03
1.047190000000000065e+00 1.047190000000000065e+00 4.453967000000000098e+01 2.162999999999999923e-01 1.868700000000000083e-01
1.047299999999999898e+00 1.047299999999999898e+00 4.408661000000000030e+01 2.165999999999999870e-01 7.434999999999999942e-02
1.047369999999999912e+00 1.047369999999999912e+00 4.403021999999999991e+01 1.643999999999999906e-01 4.329999999999999648e-03
1.047900000000000054e+00 1.047900000000000054e+00 4.463365999999999900e+01 1.978000000000000036e-01 3.989999999999999623e-03
1.047909999999999897e+00 1.047909999999999897e+00 4.410929999999999751e+01 2.596999999999999864e-01 5.829000000000000153e-02
1.048280000000000101e+00 1.048280000000000101e+00 4.439394000000000062e+01 2.218999999999999861e-01 2.554500000000000104e-01
1.048329999999999984e+00 1.048329999999999984e+00 4.451252000000000209e+01 1.855999999999999872e-01 1.473000000000000004e-02
1.048640000000000017e+00 1.048640000000000017e+00 4.413221999999999667e+01 1.829000000000000070e-01 1.071000000000000077e-02
1.048699999999999966e+00 1.048699999999999966e+00 4.432560999999999751e+01 1.884000000000000119e-01 4.807000000000000162e-02
1.049500000000000099e+00 1.049500000000000099e+00 4.411354000000000042e+01 1.817999999999999894e-01 5.479999999999999628e-03
1.049520000000000008e+00 1.049520000000000008e+00 4.416846999999999923e+01 2.240999999999999936e-01 5.459999999999999576e-03
1.049919999999999964e+00 1.049919999999999964e+00 4.419758000000000209e+01 2.535000000000000031e-01 3.839000000000000051e-02
1.050240000000000062e+00 1.050240000000000062e+00 4.439936000000000149e+01 2.086999999999999966e-01 1.669999999999999957e-02
1.050259999999999971e+00 1.050259999999999971e+00 4.410833000000000226e+01 1.973999999999999921e-01 1.260999999999999968e-02
1.050710000000000033e+00 1.050710000000000033e+00 4.432878000000000185e+01 1.890000000000000013e-01 1.853000000000000133e-02
1.050999999999999934e+00 1.050999999999999934e+00 4.425036999999999665e+01 1.844000000000000083e-01 5.689999999999999745e-03
1.051060000000000105e+00 1.051060000000000105e+00 4.438676000000000244e+01 2.051000000000000045e-01 6.190000000000000190e-03
1.051299999999999901e+00 1.051299999999999901e+00 4.437391000000000219e+01 2.210999999999999910e-01 4.822000000000000175e-01
1.051479999999999970e+00 1.051479999999999970e+00 4.401621999999999701e+01 1.741000000000000048e-01 1.005899999999999989e-01
1.051619999999999999e+00 1.051619999999999999e+00 4.414981000000000222e+01 1.912000000000000088e-01 7.830000000000000154e-03
1.051830000000000043e+00 1.051830000000000043e+00 4.441718000000000188e+01 2.136000000000000121e-01 7.900000000000000772e-03
1.051870000000000083e+00 1.051870000000000083e+00 4.443354999999999677e+01 1.952000000000000124e-01 4.660000000000000080e-03
1.051900000000000057e+00 1.051900000000000057e+00 4.427147999999999683e+01 1.617999999999999994e-01 2.146999999999999950e-02
1.052019999999999955e+00 1.052019999999999955e+00 4.422249000000000052e+01 2.051000000000000045e-01 1.754000000000000004e-02
1.052450000000000108e+00 1.052450000000000108e+00 4.393173000000000172e+01 1.923999999999999877e-01 1.318000000000000074e-02
1.052459999999999951e+00 1.052459999999999951e+00 4.446023000000000280e+01 2.121999999999999997e-01 1.281999999999999980e-02
1.052810000000000024e+00 1.052810000000000024e+00 4.429240000000000066e+01 1.902000000000000079e-01 8.470000000000000098e-03
1.053209999999999980e+00 1.053209999999999980e+00 4.384082000000000079e+01 1.784999999999999920e-01 6.729999999999999871e-03
1.053569999999999895e+00 1.053569999999999895e+00 4.417334999999999923e+01 1.733000000000000096e-01 7.110000000000000001e-03
1.053600000000000092e+00 1.053600000000000092e+00 4.395114999999999839e+01 2.041999999999999926e-01 9.029999999999999832e-03
1.053660000000000041e+00 1.053660000000000041e+00 4.445568999999999704e+01 2.169000000000000095e-01 5.000000000000000104e-03
1.053709999999999924e+00 1.053709999999999924e+00 4.396390999999999849e+01 1.584000000000000130e-01 8.899999999999999925e-03
1.053819999999999979e+00 1.053819999999999979e+00 4.409624000000000166e+01 2.149999999999999967e-01 8.170000000000000179e-03
1.054059999999999997e+00 1.054059999999999997e+00 4.417490000000000094e+01 1.990000000000000102e-01 5.539999999999999786e-03
1.054079999999999906e+00 1.054079999999999906e+00 4.435596000000000316e+01 2.028999999999999970e-01 6.980000000000000093e-03
1.054159999999999986e+00 1.054159999999999986e+00 4.405881999999999721e+01 1.963000000000000023e-01 6.919999999999999936e-03
1.054529999999999967e+00 1.054529999999999967e+00 4.398458999999999719e+01 2.308999999999999941e-01 1.101000000000000069e-02
1.054729999999999945e+00 1.054729999999999945e+00 4.442716000000000065e+01 1.947000000000000119e-01 7.291999999999999871e-02
1.054990000000000094e+00 1.054990000000000094e+00 4.447935999999999979e+01 2.649000000000000243e-01 9.599999999999999159e-03
1.055299999999999905e+00 1.055299999999999905e+00 4.432650999999999897e+01 2.114000000000000046e-01 3.059999999999999786e-03
1.055539999999999923e+00 1.055539999999999923e+00 4.443697999999999837e+01 2.572999999999999732e-01 6.749999999999999924e-03
1.055549999999999988e+00 1.055549999999999988e+00 4.412364000000000175e+01 2.475999999999999868e-01 1.099999999999999936e-02
1.055779999999999941e+00 1.055779999999999941e+00 4.400809000000000282e+01 2.081000000000000072e-01 3.330000000000000061e-03
1.055860000000000021e+00 1.055860000000000021e+00 4.469491000000000014e+01 2.560000000000000053e-01 3.989999999999999623e-03
1.056310000000000082e+00 1.056310000000000082e+00 4.460226999999999720e+01 1.796999999999999986e-01 2.186000000000000096e-02
1.056349999999999900e+00 1.056349999999999900e+00 4.400209999999999866e+01 2.318000000000000060e-01 1.280000000000000061e-02
1.056720000000000104e+00 1.056720000000000104e+00 4.434669000000000239e+01 2.757000000000000006e-01 4.530000000000000172e-03
1.057530000000000081e+00 1.057530000000000081e+00 4.419668999999999670e+01 1.889000000000000123e-01 3.490000000000000047e-03
1.057539999999999925e+00 1.057539999999999925e+00 4.466179000000000343e+01 2.571999999999999842e-01 1.616000000000000075e-02
1.057960000000000012e+00 1.057960000000000012e+00 4.429467999999999961e+01 2.331999999999999906e-01 1.448999999999999941e-02
1.058000000000000052e+00 1.058000000000000052e+00 4.427741999999999933e+01 1.761000000000000065e-01 4.270000000000000358e-03
1.058200000000000029e+00 1.058200000000000029e+00 4.448653000000000191e+01 2.101000000000000090e-01 3.978000000000000286e-02
1.058410000000000073e+00 1.058410000000000073e+00 4.420528999999999797e+01 1.718000000000000083e-01 5.640000000000000048e-03
1.058570000000000011e+00 1.058570000000000011e+00 4.414851000000000170e+01 1.710000000000000131e-01 2.959999999999999958e-03
1.058850000000000069e+00 1.058850000000000069e+00 4.424186000000000263e+01 1.859999999999999987e-01 5.380000000000000233e-03
1.058850000000000069e+00 1.058850000000000069e+00 4.422643999999999664e+01 1.865999999999999881e-01 6.700000000000000226e-03
1.058859999999999912e+00 1.058859999999999912e+00 4.449604000000000070e+01 2.330000000000000127e-01 8.699999999999999400e-03
1.058880000000000043e+00 1.058880000000000043e+00 4.417439999999999856e+01 1.731999999999999929e-01 3.599999999999999901e-03
1.059080000000000021e+00 1.059080000000000021e+00 4.402517999999999887e+01 2.005000000000000115e-01 7.860000000000000667e-03
1.059129999999999905e+00 1.059129999999999905e+00 4.440894000000000119e+01 1.968999999999999917e-01 5.219999999999999814e-03
1.059269999999999934e+00 1.059269999999999934e+00 4.424459999999999837e+01 1.769999999999999907e-01 6.980000000000000093e-03
1.059309999999999974e+00 1.059309999999999974e+00 4.442898000000000280e+01 1.932999999999999996e-01 8.210000000000000284e-03
1.060119999999999951e+00 1.060119999999999951e+00 4.408285999999999660e+01 1.756000000000000061e-01 9.650000000000000591e-03
1.060300000000000020e+00 1.060300000000000020e+00 4.405942000000000291e+01 1.468000000000000138e-01 2.048000000000000168e-02
1.060340000000000060e+00 1.060340000000000060e+00 4.416212999999999766e+01 1.718000000000000083e-01 1.273999999999999959e-02
1.060440000000000049e+00 1.060440000000000049e+00 4.446184000000000225e+01 1.996999999999999886e-01 1.455000000000000043e-02
1.060440000000000049e+00 1.060440000000000049e+00 4.451713999999999771e+01 1.786000000000000087e-01 1.042000000000000044e-02
1.060589999999999922e+00 1.060589999999999922e+00 4.459434999999999860e+01 2.199000000000000121e-01 3.373999999999999916e-02
1.060689999999999911e+00 1.060689999999999911e+00 4.391174000000000177e+01 1.831000000000000127e-01 1.294000000000000011e-02
1.061379999999999990e+00 1.061379999999999990e+00 4.443594999999999828e+01 2.111999999999999988e-01 8.040000000000000271e-03
1.061399999999999899e+00 1.061399999999999899e+00 4.424356000000000222e+01 1.688000000000000056e-01 1.208000000000000046e-02
1.061579999999999968e+00 1.061579999999999968e+00 4.429021000000000186e+01 2.824999999999999734e-01 6.969999999999999633e-03
1.061649999999999983e+00 1.061649999999999983e+00 4.426970000000000027e+01 1.365999999999999992e-01 2.216999999999999874e-02
1.061860000000000026e+00 1.061860000000000026e+00 4.423254000000000019e+01 2.328999999999999959e-01 3.191700000000000093e-01
1.061890000000000001e+00 1.061890000000000001e+00 4.398758000000000123e+01 1.678999999999999937e-01 3.090100000000000069e-01
1.061989999999999990e+00 1.061989999999999990e+00 4.428958000000000084e+01 1.724999999999999867e-01 8.349999999999999784e-03
1.062210000000000099e+00 1.062210000000000099e+00 4.415878000000000014e+01 1.665000000000000091e-01 7.870000000000000259e-03
1.062500000000000000e+00 1.062500000000000000e+00 4.449033000000000015e+01 2.323999999999999955e-01 7.110000000000000001e-03
1.062580000000000080e+00 1.062580000000000080e+00 4.412807999999999709e+01 3.366999999999999993e-01 1.069900000000000018e-01
1.062650000000000095e+00 1.062650000000000095e+00 4.405248000000000275e+01 1.892999999999999960e-01 6.769999999999999976e-03
1.063039999999999985e+00 1.063039999999999985e+00 4.432921999999999940e+01 1.882999999999999952e-01 6.250000000000000347e-03
1.063239999999999963e+00 1.063239999999999963e+00 4.433375000000000199e+01 2.217999999999999972e-01 2.840000000000000076e-03
1.063339999999999952e+00 1.063339999999999952e+00 4.405834999999999724e+01 2.117999999999999883e-01 2.100400000000000045e-01
1.063479999999999981e+00 1.063479999999999981e+00 4.437603000000000009e+01 1.711999999999999911e-01 5.649999999999999641e-03
1.064359999999999973e+00 1.064359999999999973e+00 4.427514999999999645e+01 1.975999999999999979e-01 3.769999999999999914e-03
1.064540000000000042e+00 1.064540000000000042e+00 4.439527999999999963e+01 1.985000000000000098e-01 5.239999999999999866e-03
1.064689999999999914e+00 1.064689999999999914e+00 4.422988000000000142e+01 1.973999999999999921e-01 4.911999999999999700e-02
1.064980000000000038e+00 1.064980000000000038e+00 4.424761999999999773e+01 1.905000000000000027e-01 9.259999999999999135e-03
1.065299999999999914e+00 1.065299999999999914e+00 4.430165999999999826e+01 2.832999999999999963e-01 6.629999999999999609e-03
1.065339999999999954e+00 1.065339999999999954e+00 4.452376000000000289e+01 2.500999999999999890e-01 9.830000000000000196e-03
1.065339999999999954e+00 1.065339999999999954e+00 4.401427000000000334e+01 3.305000000000000160e-01 7.720000000000000299e-03
1.065620000000000012e+00 1.065620000000000012e+00 4.412570000000000192e+01 2.277000000000000135e-01 1.889000000000000054e-02
1.065709999999999935e+00 1.065709999999999935e+00 4.424264000000000152e+01 1.668000000000000038e-01 7.990000000000000574e-03
1.066130000000000022e+00 1.066130000000000022e+00 4.415599000000000274e+01 1.875000000000000000e-01 3.028000000000000136e-02
1.066340000000000066e+00 1.066340000000000066e+00 4.421685000000000088e+01 2.558000000000000274e-01 1.483099999999999974e-01
1.066599999999999993e+00 1.066599999999999993e+00 4.455944000000000216e+01 2.444000000000000061e-01 9.790000000000000091e-03
1.066619999999999902e+00 1.066619999999999902e+00 4.407780000000000342e+01 1.519000000000000072e-01 8.930000000000000437e-03
